TDI Format 1.5	Position	Signal	Error
	3.14068136273	108.354816247	10.409361951964202
	3.16062124248	168.727186626	12.989502939912674
	3.18056112224	67.5195553671	8.217028378136465
	3.200501002	-28.1907922438	5.30950018775779
	3.22044088176	76.5427953689	8.74887394862333
	3.24038076152	222.309436025	14.91004480291726
	3.26032064128	125.5042283	11.202866967879249
	3.28026052104	204.95483830999999	14.316243861781622
	3.3002004008	234.461462207	15.312134475865864
	3.32014028056	-82.8275006279	9.100961522163468
	3.34008016032	-90.822081806	9.530062004310361
	3.36002004008	173.764795624	13.181987544524535
	3.37995991984	98.23915400530001	9.911566677639817
	3.3998997996	26.8949868713	5.186037685102182
	3.41983967936	138.16240369599998	11.754250452325746
	3.43977955912	36.5453793389	6.04527744101956
	3.45971943888	-95.8717136385	9.791410196621323
	3.47965931864	112.96114909299999	10.628318262688598
	3.4995991984	22.9139319133	4.786849894586209
	3.51953907816	155.991434011	12.489653078088278
	3.53947895792	109.329199339	10.456060411981177
	3.55941883768	238.251954061	15.435412338548005
	3.57935871743	-29.5913727404	5.439795284787839
	3.59929859719	-97.4689671398	9.872637294046612
	3.61923847695	-34.3322827216	5.8593756255765
	3.63917835671	55.251849461	7.433158780827973
	3.65911823647	35.3442765218	5.945105257419754
	3.67905811623	65.6978802144	8.105422889300717
	3.69899799599	180.788931501	13.44577745989424
	3.71893787575	106.091470204	10.300071368878955
	3.73887775551	-158.57179348399998	12.592529272707687
	3.75881763527	110.205331437	10.49787271007798
	3.77875751503	19.8019885852	4.449942537291914
	3.79869739479	-38.9264638622	6.2391076174562015
	3.81863727455	-82.2386302968	9.068551719916472
	3.83857715431	65.53658948019999	8.095467218153624
	3.85851703407	14.2790657475	3.7787651088020806
	3.87845691383	152.581349168	12.352382327632188
	3.89839679359	81.9575777393	9.05304245761059
	3.91833667335	-75.6457451314	8.69745624486838
	3.93827655311	43.9879460036	6.632340914307708
	3.95821643287	136.711473244	11.69236816235274
	3.97815631263	-139.61688373	11.81595885783291
	3.99809619238	98.96715412980001	9.94822366705735
	4.01803607214	-86.18954310960001	9.283832350360491
	4.0379759519	30.1671398072	5.49246208973717
	4.05791583166	75.62513980460001	8.696271603658662
	4.07785571142	26.188552152099998	5.117475173569482
	4.09779559118	-39.4473161826	6.280709847031623
	4.11773547094	-71.2423501168	8.440518355930516
	4.1376753507	-66.7223688781	8.168376146952342
	4.15761523046	143.899564654	11.995814463970339
	4.17755511022	53.7706625106	7.332848185432452
	4.19749498998	96.3462624022	9.81561319542493
	4.21743486974	78.7882820234	8.876276360242509
	4.2373747495	250.136837672	15.815714896014027
	4.25731462926	18.017212075699998	4.2446686650079055
	4.27725450902	-41.505388382	6.442467569340183
	4.29719438878	-108.591170022	10.420708710159785
	4.31713426854	61.4093085019	7.836409158658065
	4.3370741483	65.5807763947	8.098195872828713
	4.35701402806	-16.9268209958	4.114221797108172
	4.37695390782	-70.499606125	8.396404356925649
	4.39689378758	-40.3503005913	6.352188645758248
	4.41683366733	18.7309938282	4.32793181880214
	4.43677354709	-58.029977661400004	7.617740981511514
	4.45671342685	64.25637604549999	8.016007487864517
	4.47665330661	31.6638800295	5.627066734054253
	4.49659318637	13.709852288899999	3.702681769866268
	4.51653306613	47.1978079985	6.870066083998028
	4.53647294589	-51.0674521718	7.146149464697754
	4.55641282565	-43.3438859994	6.583607369778365
	4.57635270541	-5.31896363266	2.3062878468786154
	4.59629258517	63.7657654333	7.985346920034219
	4.61623246493	34.6212953406	5.883986347757785
	4.63617234469	73.5145863792	8.574064752449681
	4.65611222445	-3.19355245297	1.787051329136911
	4.67605210421	-53.016066570599996	7.281213262266117
	4.69599198397	149.605866036	12.231347678649316
	4.71593186373	230.155691728	15.17088302400358
	4.73587174349	-87.082781256	9.331815539111346
	4.75581162325	143.696695345	11.987355644386296
	4.77575150301	128.04468206200002	11.31568301349945
	4.79569138277	-112.154311169	10.590293252266436
	4.81563126253	-19.0683364926	4.366730641177677
	4.83557114228	-71.5719437939	8.460020318764016
	4.85551102204	191.448496864	13.836491494016826
	4.8754509018	30.1674095833	5.492486648440758
	4.89539078156	-15.6370096212	3.9543658936926915
	4.91533066132	126.949073717	11.267167954592672
	4.93527054108	13.9849571725	3.7396466641248343
	4.95521042084	-29.0526464796	5.390050693602055
	4.9751503006	109.384822458	10.458719924445822
	4.99509018036	78.9456590224	8.88513697263019
	5.01503006012	60.2095362171	7.75948040896425
	5.03496993988	137.657840907	11.732767828053191
	5.05490981964	-42.5163250593	6.520454359881679
	5.0748496994	98.26948220080001	9.913096499116712
	5.09478957916	230.096650936	15.168937040412555
	5.11472945892	-87.3250589175	9.344787794139576
	5.13466933868	133.91824811299998	11.572305220352597
	5.15460921844	119.741864332	10.942662579646692
	5.1745490982	85.8418839635	9.26508952808876
	5.19448897796	-93.5083923798	9.669973752797885
	5.21442885772	32.2434499612	5.678331617755342
	5.23436873747	25.588178297	5.058475886766685
	5.25430861723	-124.899164482	11.175829476240231
	5.27424849699	33.6568952608	5.80145630517028
	5.29418837675	55.0359882128	7.4186244151324985
	5.31412825651	-81.77825945309999	9.04313327630971
	5.33406813627	8.70973832043	2.951226578971869
	5.35400801603	82.9899854427	9.109883942328795
	5.37394789579	46.934497520300006	6.850875675437411
	5.39388777555	-47.6537381455	6.903168703247807
	5.41382765531	189.500574873	13.765920778247999
	5.43376753507	-94.9885021803	9.74620450125586
	5.45370741483	-121.474994975	11.021569533192629
	5.47364729459	191.448560203	13.83649378285554
	5.49358717435	-84.09495335630001	9.170330057108087
	5.51352705411	10.726815438600001	3.275181741308412
	5.53346693387	-206.067703538	14.355058465154364
	5.55340681363	-38.1042132104	6.172861023091318
	5.57334669339	81.4813458833	9.026701827539226
	5.59328657315	-64.7508267441	8.046789840930357
	5.61322645291	15.667278460699999	3.9581913117862304
	5.63316633267	-31.3805154346	5.601831435753846
	5.65310621242	183.41921716500002	13.543235107056217
	5.67304609218	-32.6964591832	5.718081774791263
	5.69298597194	-75.638985608	8.697067644212042
	5.7129258517	-183.921139789	13.561752828782863
	5.73286573146	-18.8500961626	4.341669743612473
	5.75280561122	125.79231032599999	11.215717111535936
	5.77274549098	6.1255679784	2.4749884804580407
	5.79268537074	-10.0604921276	3.171827884296372
	5.8126252505	-131.795409423	11.480218178371002
	5.83256513026	-85.5381483022	9.24868359833982
	5.85250501002	-162.31839286800002	12.740423574905194
	5.87244488978	119.986379888	10.953829462247437
	5.89238476954	10.941840193500001	3.307845249327725
	5.9123246493	-29.753043971700002	5.45463509060872
	5.93226452906	75.8988070084	8.711992137760456
	5.95220440882	-39.4213138265	6.278639488495895
	5.97214428858	125.571104819	11.20585136520202
	5.99208416834	-96.4682999544	9.82182772982707
	6.0120240481	20.2165060837	4.496276913591956
	6.03196392786	0.639012565289	0.7993826150780363
	6.05190380762	149.260447729	12.217219312470412
	6.07184368737	7.867893027699999	2.8049764754272
	6.09178356713	-44.5834263736	6.677082175142073
	6.11172344689	-224.98162741800002	14.999387568097573
	6.13166332665	2.67172969124	1.6345426550689952
	6.15160320641	139.733634071	11.820898192227189
	6.17154308617	-21.429756917000002	4.6292285444769306
	6.19148296593	92.1080099687	9.597291803873633
	6.21142284569	48.614930471600005	6.972440782939644
	6.23136272545	42.1132056224	6.489468824364596
	6.25130260521	50.3865919041	7.098351351130768
	6.27124248497	162.37510274299999	12.742648968836894
	6.29118236473	62.5661687043	7.909877919683717
	6.31112224449	-48.7535089181	6.982371296207328
	6.33106212425	129.173820636	11.365466142486193
	6.35100200401	-2.7099033600199998	1.6461784107501836
	6.37094188377	-112.129778531	10.589134928359352
	6.39088176353	-202.099644872	14.216175465715102
	6.41082164329	-2.18437754253	1.4779639855321238
	6.43076152305	136.374404334	11.677945210267087
	6.45070140281	-150.858018346	12.282427217207518
	6.47064128257	-160.110400282	12.653473842467134
	6.49058116232	42.4157376097	6.512736568424981
	6.51052104208	-14.6044998756	3.821583425178626
	6.53046092184	-241.30129674699998	15.533875779952664
	6.5504008016	39.5249644335	6.286888294975504
	6.57034068136	-117.038709442	10.818443023004743
	6.59028056112	-61.930786139700004	7.8696115621865355
	6.61022044088	-49.804114637	7.05720303215091
	6.63016032064	167.217048183	12.931243102772449
	6.6501002004	-183.44643844799998	13.544240046898164
	6.67004008016	-85.8667670678	9.266432272876115
	6.68997995992	121.93114814600001	11.042243800333337
	6.70991983968	23.636817882600003	4.861771064396184
	6.72985971944	115.936647291	10.767388136916027
	6.7497995992	96.54323466000001	9.825641692021952
	6.76973947896	-45.81691464079999	6.768819294441239
	6.78967935872	-45.478067379	6.7437428316180625
	6.80961923848	80.12285916670001	8.951137311353234
	6.82955911824	-41.627587564	6.451944479302345
	6.849498998	104.647654824	10.229743634324372
	6.86943887776	93.6519765691	9.67739513345921
	6.88937875752	10.4115102575	3.226687195483938
	6.90931863727	-7.14696086827	2.6733800456107994
	6.92925851703	-117.09069499499999	10.820845391881356
	6.94919839679	15.471578835199999	3.933392789335944
	6.96913827655	-43.5628725342	6.600217612639753
	6.98907815631	27.5162361982	5.245592073179156
	7.00901803607	-61.2465110921	7.8260150199255305
	7.02895791583	-123.356594973	11.106601414159059
	7.04889779559	-82.0860288873	9.060134043561387
	7.06883767535	51.338079460399996	7.165059627135004
	7.08877755511	85.7982375278	9.262733804217845
	7.10871743487	51.6733107313	7.188415036104969
	7.12865731463	0.129110488123	0.35931947918669815
	7.14859719439	-117.458987847	10.837849779684161
	7.16853707415	-65.0003744598	8.062280971276056
	7.18847695391	219.99153683100002	14.83211167807875
	7.20841683367	12.7218136938	3.566765158207083
	7.22835671343	-29.7531525294	5.454645041558616
	7.24829659319	-123.59881970599999	11.117500605172008
	7.26823647295	-202.563938648	14.232495868539713
	7.28817635271	81.04476702170001	9.002486713219854
	7.30811623246	-47.2223783218	6.87185406726598
	7.32805611222	42.3049232005	6.504223489433616
	7.34799599198	55.7414877865	7.466022219796831
	7.36793587174	-24.708023343399997	4.970716582485869
	7.3878757515	18.9926531075	4.358056115689655
	7.40781563126	-67.1816360517	8.196440450079534
	7.42775551102	-82.769651846	9.097782798352574
	7.44769539078	39.571023602299995	6.290550341766608
	7.46763527054	-94.7805677692	9.735531201182605
	7.4875751503	63.452542239900005	7.965710403969002
	7.50751503006	28.2395363349	5.314088476389907
	7.52745490982	36.9767345915	6.080849824777784
	7.54739478958	-183.848059628	13.559058213165102
	7.56733466934	148.995428543	12.206368360122514
	7.5872745491	-43.0378659593	6.560325141279203
	7.60721442886	-113.062580217	10.633088931114985
	7.62715430862	-143.78438816	11.991012807932448
	7.64709418838	-138.80053469	11.781363872234827
	7.66703406814	72.7204017967	8.52762580069623
	7.6869739479	9.18499297544	3.0306753332285528
	7.70691382766	44.5007130288	6.670885475617161
	7.72685370741	59.190403939300005	7.693530005095191
	7.74679358717	2.68730635856	1.639300569926089
	7.76673346693	141.937953943	11.91377160864686
	7.78667334669	5.4150698981000005	2.3270302744270435
	7.80661322645	-132.922259018	11.529191602970263
	7.82655310621	-90.9131448143	9.534838478668634
	7.84649298597	-97.7581285928	9.88727103870426
	7.86643286573	154.34307959900002	12.423489026799196
	7.88637274549	-42.0366393974	6.483566873056836
	7.90631262525	-103.579947238	10.177423408603968
	7.92625250501	43.1990324167	6.572597083094323
	7.94619238477	-35.3232645387	5.94333782808112
	7.96613226453	-95.0141309128	9.747519218385774
	7.98607214429	14.3151204245	3.7835327968051233
	8.00601202405	-77.3430741914	8.794491127484296
	8.02595190381	-141.920640643	11.9130449777964
	8.04589178357	115.523432793	10.74818276700764
	8.06583166333	-15.5498503009	3.943329849365888
	8.08577154309	127.558892604	11.294197297904796
	8.10571142285	-54.0054835738	7.3488423288161515
	8.12565130261	-49.7136292175	7.050789262025918
	8.14559118236	15.419633281400001	3.926784088971534
	8.16553106212	-61.871079342	7.86581714394633
	8.18547094188	-84.76206219779999	9.206631425108752
	8.20541082164	47.9548440772	6.924943615452764
	8.2253507014	-132.396786687	11.506380259968815
	8.24529058116	205.32538453400002	14.32917947874197
	8.26523046092	-88.54540438449999	9.409856767480576
	8.28517034068	92.6266929714	9.624276231042
	8.30511022044	-53.7485213252	7.331338303829663
	8.3250501002	65.8900187574	8.117266704833591
	8.34498997996	66.6450532377	8.163642155171917
	8.36492985972	-45.0057461179	6.70863220916902
	8.38486973948	-115.822519496	10.762087134752255
	8.40480961924	114.54214356300001	10.70243633772236
	8.424749499	195.34222419300002	13.976488263973895
	8.44468937876	-18.6671787897	4.320553065256808
	8.46462925852	39.711383875500005	6.301696904445659
	8.48456913828	-196.918784872	14.032775380230385
	8.50450901804	33.6203305365	5.798304108659703
	8.5244488978	42.31751506889999	6.505191393717789
	8.54438877756	264.246934771	16.255673925463686
	8.56432865731	-99.3084560302	9.965362814780002
	8.58426853707	157.204520688	12.538122693928306
	8.60420841683	-44.3527125953	6.659783224347471
	8.62414829659	-37.7174315122	6.1414519058769805
	8.64408817635	-23.8429922389	4.882928653881807
	8.66402805611	190.873365044	13.815692709524194
	8.68396793587	60.537695332999995	7.7805973635062236
	8.70390781563	-358.96087904	18.946262930720664
	8.72384769539	86.42760376369999	9.296644758389986
	8.74378757515	76.41597640590001	8.741623213448404
	8.76372745491	-8.180425655519999	2.860144341728228
	8.78366733467	25.349366872	5.034815475466802
	8.80360721443	-118.50027304700001	10.88578306999547
	8.82354709419	-107.577169367	10.37194144637348
	8.84348697395	-65.9017915946	8.117991844945399
	8.86342685371	50.498890202700004	7.106257116281397
	8.88336673347	-62.9624948618	7.934890979830788
	8.90330661323	30.4318458504	5.516506670928623
	8.92324649299	83.9043865627	9.159933764100044
	8.94318637275	-97.1548966041	9.856718348623948
	8.96312625251	-70.1902646232	8.377963035440057
	8.98306613226	69.7492716629	8.351602939729593
	9.00300601202	58.8188352157	7.669343858225422
	9.02294589178	88.0751124608	9.384834173324535
	9.04288577154	91.5442724369	9.567877112343156
	9.0628256513	-78.9731025893	8.886681190933992
	9.08276553106	-41.597680299800004	6.449626369007743
	9.10270541082	140.880030902	11.869289401729153
	9.12264529058	174.89511642800002	13.224791734768454
	9.14258517034	25.9430445235	5.093431507687131
	9.1625250501	-58.462363740200004	7.646068515269792
	9.18246492986	-114.327148404	10.692387404317149
	9.20240480962	-26.373059796299998	5.135470747292793
	9.22234468938	161.1059342	12.692751246282265
	9.24228456914	21.5505862893	4.642260902760636
	9.2622244489	116.47468748200001	10.792343929008194
	9.28216432866	127.809348409	11.305279669649929
	9.30210420842	50.090855778	7.077489369684705
	9.32204408818	74.7390756967	8.645176441039245
	9.34198396794	182.130669715	13.495579636125305
	9.3619238477	61.928762199299996	7.86948296899485
	9.38186372745	96.6509627267	9.831122149922663
	9.40180360721	-185.461942231	13.61844125555491
	9.42174348697	-58.0635296394	7.619942889510393
	9.44168336673	259.559354135	16.110845854113307
	9.46162324649	31.8600316765	5.644469122645637
	9.48156312625	-31.263667441099997	5.591392263211373
	9.50150300601	-36.6142834398	6.050973759635717
	9.52144288577	163.580266897	12.789850151467764
	9.54138276553	-65.0597047572	8.065959630273387
	9.56132264529	131.300476402	11.458641996414757
	9.58126252505	-85.7199069902	9.25850457634493
	9.60120240481	27.3551511401	5.230215209730858
	9.62114228457	236.160470029	15.367513462788963
	9.64108216433	-52.2351850763	7.227391305049146
	9.66102204409	-137.305712469	11.717752022849776
	9.68096192385	-35.715395363	5.976235885823115
	9.70090180361	33.7454874425	5.80908662721602
	9.72084168337	-112.82057834000001	10.621703175103322
	9.74078156313	171.430773374	13.093157502069545
	9.76072144289	-27.1201498191	5.20770101091643
	9.78066132265	121.258081054	11.01172470841875
	9.8006012024	111.884027709	10.577524649415855
	9.82054108216	95.76621686840001	9.78602150357335
	9.84048096192	30.2498113954	5.499982854100547
	9.86042084168	131.703789697	11.476227154295962
	9.88036072144	-53.8088451668	7.335451258566169
	9.9003006012	105.784247658	10.285146943918692
	9.92024048096	147.32359515599998	12.137693156279738
	9.94018036072	16.9695869869	4.119415855057608
	9.96012024048	241.311908961	15.53421735913979
	9.98006012024	65.5190764664	8.094385490350703
	10.0	-41.1967556668	6.418469885167337
