TDI Format 1.5	Angle	Signal
	5.10541440882	0.248209610716
	5.1154344489	0.271771786648
	5.12545448898	0.292735673413
	5.13547452906	0.310888880316
	5.14549456914	0.326047233433
	5.15551460922	0.338056622977
	5.1655346493	0.346794549084
	5.17555468938	0.352171350496
	5.18557472946	0.35413110381
	5.19559476954	0.352652184295
	5.20561480962	0.347747482622
	5.2156348497	0.339464275355
	5.22565488978	0.327883750493
	5.23567492986	0.313120192821
	5.24569496994	0.295319837249
	5.25571501002	0.274659401638
	5.2657350501	0.251344313823
	5.27575509018	0.225606650642
	5.28577513026	0.197702809619
	5.29579517034	0.167910936674
	5.30581521042	0.136528135664
	5.3158352505	0.103867487744
	5.32585529058	0.070254910445
	5.33587533066	0.0360258879876
	5.34589537074	0.00152210562789
	5.35591541082	-0.0329119782059
	5.3659354509	-0.0669325875927
	5.37595549098	-0.100200077949
	5.38597553106	-0.132382343416
	5.39599557114	-0.163158148613
	5.40601561122	-0.192220351346
	5.4160356513	-0.219278983933
	5.42605569138	-0.244064162236
	5.43607573146	-0.266328793221
	5.44609577154	-0.285851053883
	5.45611581162	-0.302436616665
	5.4661358517	-0.315920599053
	5.47615589178	-0.326169217777
	5.48617593186	-0.333081131042
	5.49619597194	-0.336588455306
	5.50621601202	-0.336657446415
	5.5162360521	-0.333288838259
	5.52625609218	-0.326517835556
	5.53627613226	-0.316413760824
	5.54629617234	-0.303079359105
	5.55631621242	-0.286649767386
	5.56633625251	-0.267291159085
	5.57635629259	-0.24519907718
	5.58637633267	-0.220596472711
	5.59639637275	-0.19373146833
	5.60641641283	-0.164874869336
	5.61643645291	-0.134317447163
	5.62645649299	-0.102367022567
	5.63647653307	-0.0693453777877
	5.64649657315	-0.0355850286414
	5.65651661323	-0.00142588894095
	5.66653665331	0.0327881393008
	5.67655669339	0.0667126156775
	5.68657673347	0.100006016598
	5.69659677355	0.132333161235
	5.70661681363	0.163368573849
	5.71663685371	0.192799748748
	5.72665689379	0.220330285146
	5.73667693387	0.245682860453
	5.74669697395	0.268602012186
	5.75671701403	0.288856700584
	5.76673705411	0.306242626222
	5.77675709419	0.320584279373
	5.78677713427	0.331736700565
	5.79679717435	0.339586934666
	5.80681721443	0.344055163905
	5.81683725451	0.345095508481
	5.82685729459	0.342696486707
	5.83687733467	0.336881130085
	5.84689737475	0.327706752163
	5.85691741483	0.315264373468
	5.86693745491	0.299677808322
	5.87695749499	0.281102422662
	5.88697753507	0.259723575359
	5.89699757515	0.235754758645
	5.90701761523	0.209435456321
	5.91703765531	0.181028741231
	5.92705769539	0.150818636082
	5.93707773547	0.119107264122
	5.94709777555	0.086211818222
	5.95711781563	0.0524613787974
	5.96713785571	0.0181936124683
	5.97715789579	-0.0162486154075
	5.98717793587	-0.0505206803557
	5.99719797595	-0.0842796560519
	6.00721801603	-0.117187754552
	6.01723805611	-0.148915714975
	6.02725809619	-0.179146106642
	6.03727813627	-0.207576513543
	6.04729817635	-0.23392256817
	6.05731821643	-0.257920804301
	6.06733825651	-0.279331300103
	6.07735829659	-0.29794008504
	6.08737833667	-0.313561286456
	6.09739837675	-0.326038994269
	6.10741841683	-0.335248825104
	6.11743845691	-0.341099170153
	6.12745849699	-0.34353211424
	6.13747853707	-0.342524016898
	6.14749857715	-0.33808574959
	6.15751861723	-0.330262586736
	6.16753865731	-0.319133751599
	6.17755869739	-0.30481162162
	6.18757873747	-0.287440601147
	6.19759877756	-0.267195672892
	6.20761881764	-0.244280642616
	6.21763885772	-0.218926094685
	6.2276588978	-0.191387078977
	6.23767893788	-0.161940552368
	6.24769897796	-0.130882600443
	6.25771901804	-0.0985254673183
	6.26773905812	-0.0651944233623
	6.2777590982	-0.0312245022413
	6.28777913828	0.00304285997833
	6.29779917836	0.0372632499562
	6.30781921844	0.0710927320716
	6.31783925852	0.104191298625
	6.3278592986	0.136226280638
	6.33787933868	0.16687568503
	6.34789937876	0.195831424704
	6.35791941884	0.222802409127
	6.36793945892	0.247517464408
	6.377959499	0.269728053575
	6.38797953908	0.289210769777
	6.39799957916	0.30576957737
	6.40801961924	0.319237778439
	6.41803965932	0.329479685004
	6.4280596994	0.336391980148
	6.43807973948	0.339904754406
	6.44809977956	0.339982207016
	6.45811981964	0.336623005012
	6.46813985972	0.329860296539
	6.4781598998	0.31976137826
	6.48817993988	0.306427020205
	6.49819997996	0.289990454818
	6.50822002004	0.270616040352
	6.51824006012	0.24849761202
	6.5282601002	0.223856537441
	6.53828014028	0.19693949589
	6.54830018036	0.168016003627
	6.55832022044	0.137375710135
	6.56834026052	0.105325492387
	6.5783603006	0.0721863762873
	6.58838034068	0.0382903161839
	6.59840038076	0.00397686474265
	6.60842042084	-0.0304102333989
	6.61844046092	-0.0645264900301
	6.628460501	-0.0980301292253
	6.63848054108	-0.130585515992
	6.64850058116	-0.161866523315
	6.65852062124	-0.191559803819
	6.66854066132	-0.219367933225
	6.6785607014	-0.245012394079
	6.68858074148	-0.268236369802
	6.69860078156	-0.288807321048
	6.70862082164	-0.306519318521
	6.71864086172	-0.321195108839
	6.7286609018	-0.33268789274
	6.73868094188	-0.340882797769
	6.74870098196	-0.345698030689
	6.75872102204	-0.347085698055
	6.76874106212	-0.345032286702
	6.7787611022	-0.339558799353
	6.78878114228	-0.330720543959
	6.79880118236	-0.318606578913
	6.80882122244	-0.303338819673
	6.81884126253	-0.285070815785
	6.82886130261	-0.263986210552
	6.83888134269	-0.240296898814
	6.84890138277	-0.214240901318
	6.85892142285	-0.186079976997
	6.86894146293	-0.156096997112
	6.87896150301	-0.124593107607
	6.88898154309	-0.0918847081268
	6.89900158317	-0.0583002780278
	6.90902162325	-0.0241770811933
	6.91904166333	0.0101422172652
	6.92906170341	0.0443129884953
	6.93908174349	0.07799209709
	6.94910178357	0.110841343292
	6.95912182365	0.142530855686
	6.96914186373	0.172742400345
	6.97916190381	0.201172573226
	6.98918194389	0.227535843811
	6.99920198397	0.251567419428
	7.00922202405	0.273025901552
	7.01924206413	0.291695707412
	7.02926210421	0.307389232627
	7.03928214429	0.319948733169
	7.04930218437	0.32924790778
	7.05932222445	0.335193164952
	7.06934226453	0.33772456179
	7.07936230461	0.336816405305
	7.08938234469	0.332477510133
	7.09940238477	0.324751110078
	7.10942242485	0.313714424372
	7.11944246493	0.299477883007
	7.12946250501	0.282184018898
	7.13948254509	0.26200603801
	7.14950258517	0.239146081771
	7.15952262525	0.21383319922
	7.16954266533	0.186321049219
	7.17956270541	0.156885355796
	7.18958274549	0.125821142125
	7.19960278557	0.0934397709133
	7.20962282565	0.0600658208665
	7.21964286573	0.0260338305813
	7.22966290581	-0.00831505748001
	7.23968294589	-0.0426365192621
	7.24970298597	-0.0765865033052
	7.25972302605	-0.1098246822
	7.26974306613	-0.142017866681
	7.27976310621	-0.172843348117
	7.28978314629	-0.201992135857
	7.29980318637	-0.22917205696
	7.30982322645	-0.254110687226
	7.31984326653	-0.276558084093
	7.32986330661	-0.296289294024
	7.33988334669	-0.313106609195
	7.34990338677	-0.326841550874
	7.35992342685	-0.337356559571
	7.36994346693	-0.344546375023
	7.37996350701	-0.348339092157
	7.38998354709	-0.348696882442
	7.40000358717	-0.345616373398
	7.41002362725	-0.339128682452
	7.42004366733	-0.329299104794
	7.43006370741	-0.316226458375
	7.44008374749	-0.300042092619
	7.45010378758	-0.280908570777
	7.46012382766	-0.259018039162
	7.47014386774	-0.23459029961
	7.48016390782	-0.207870604506
	7.4901839479	-0.179127196507
	7.50020398798	-0.148648617619
	7.51022402806	-0.116740814647
	7.52024406814	-0.0837240700415
	7.53026410822	-0.0499297889298
	7.5402841483	-0.0156971745734
	7.55030418838	0.018630174407
	7.56032422846	0.0527077108988
	7.57034426854	0.0861933956802
	7.58036430862	0.118751128644
	7.5903843487	0.150054120445
	7.60040438878	0.179788170736
	7.61042442886	0.20765482013
	7.62044446894	0.233374344234
	7.63046450902	0.25668855976
	7.6404845491	0.277363414519
	7.65050458918	0.295191335363
	7.66052462926	0.309993310474
	7.67054466934	0.321620685149
	7.68056470942	0.329956653048
	7.6905847495	0.334917427941
	7.70060478958	0.336453084216
	7.71062482966	0.334548057702
	7.72064486974	0.329221301787
	7.73066490982	0.32052609727
	7.7406849499	0.308549517843
	7.75070498998	0.293411556581
	7.76072503006	0.275263922187
	7.77074507014	0.254288517075
	7.78076511022	0.230695612565
	7.7907851503	0.204721739481
	7.80080519038	0.176627315327
	7.81082523046	0.146694031834
	7.82084527054	0.115222029095
	7.83086531062	0.0825268846231
	7.8408853507	0.0489364475589
	7.85090539078	0.0147875497589
	7.86092543086	-0.0195773732201
	7.87094547094	-0.0538137173533
	7.88096551102	-0.0875781671339
	7.8909855511	-0.120532139632
	7.90100559118	-0.15234518108
	7.91102563126	-0.182698281901
	7.92104567134	-0.211287076947
	7.93106571142	-0.237824898807
	7.9410857515	-0.262045653597
	7.95110579158	-0.283706490349
	7.96112583166	-0.302590237238
	7.97114587174	-0.318507580201
	7.98116591182	-0.331298962095
	7.9911859519	-0.340836183345
	8.00120599198	-0.347023688016
	8.01122603206	-0.349799522417
	8.02124607214	-0.349135956614
	8.03126611222	-0.345039762621
	8.0412861523	-0.337552146478
	8.05130619238	-0.326748334893
	8.06132623246	-0.3127368206
	8.07134627255	-0.295658274003
	8.08136631263	-0.275684132019
	8.09138635271	-0.253014878282
	8.10140639279	-0.227878031957
	8.11142643287	-0.200525865342
	8.12144647295	-0.171232873154
	8.13146651303	-0.140293018883
	8.14148655311	-0.108016785843
	8.15150659319	-0.0747280624994
	8.16152663327	-0.0407608933205
	8.17154667335	-0.00645612774621
	8.18156671343	0.0278419991095
	8.19158675351	0.0617893197194
	8.20160679359	0.0950451867268
	8.21162683367	0.127275890215
	8.22164687375	0.158158005385
	8.23166691383	0.18738163705
	8.24168695391	0.214653528411
	8.25170699399	0.239700002921
	8.26172703407	0.262269709717
	8.27174707415	0.282136145098
	8.28176711423	0.299099924735
	8.29178715431	0.312990783833
	8.30180719439	0.323669285169
	8.31182723447	0.331028217879
	8.32184727455	0.334993672962
	8.33186731463	0.335525784702
	8.34188735471	0.332619130582
	8.35190739479	0.326302785676
	8.36192743487	0.316640030963
	8.37194747495	0.303727718503
	8.38196751503	0.287695299838
	8.39198755511	0.268703527361
	8.40200759519	0.246942841679
	8.41202763527	0.222631461167
	8.42204767535	0.196013192847
	8.43206771543	0.167354986578
	8.44208775551	0.136944257081
	8.45210779559	0.105086000665
	8.46212783567	0.0720997355865
	8.47214787575	0.0383162967151
	8.48216791583	0.00407451668892
	8.49218795591	-0.0302821731706
	8.50220799599	-0.0644091880734
	8.51222803607	-0.0979642465471
	8.52224807615	-0.130610804117
	8.53226811623	-0.162021429434
	8.54228815631	-0.191881088982
	8.55230819639	-0.219890307415
	8.56232823647	-0.245768171815
	8.57234827655	-0.269255149741
	8.58236831663	-0.290115692795
	8.59238835671	-0.308140599581
	8.60240839679	-0.323149114366
	8.61242843687	-0.334990740373
	8.62244847695	-0.343546749536
	8.63246851703	-0.348731373547
	8.64248855711	-0.350492664272
	8.65250859719	-0.34881301488
	8.66252863727	-0.343709336483
	8.67254867735	-0.335232888489
	8.68256871743	-0.323468764393
	8.69258875752	-0.308535038143
	8.7026087976	-0.290581579666
	8.71262883768	-0.269788551417
	8.72264887776	-0.246364601046
	8.73266891784	-0.22054476831
	8.74268895792	-0.192588127221
	8.752708998	-0.162775187099
	8.76272903808	-0.131405078581
	8.77274907816	-0.0987925528315
	8.78276911824	-0.065264824054
	8.79278915832	-0.0311582869724
	8.8028091984	0.00318485778179
	8.81282923848	0.0374200365258
	8.82284927856	0.0712037591882
	8.83286931864	0.104197065101
	8.84288935872	0.136068923353
	8.8529093988	0.166499553596
	8.86292943888	0.195183633988
	8.87294947896	0.221833364089
	8.88296951904	0.246181351996
	8.89298955912	0.267983296734
	8.9030095992	0.287020439013
	8.91302963928	0.303101755756
	8.92304967936	0.316065876384
	8.93306971944	0.325782701638
	8.94308975952	0.332154708692
	8.9531097996	0.335117929468
	8.96312983968	0.334642592349
	8.97314987976	0.330733420828
	8.98316991984	0.32342958612
	8.99318995992	0.312804314206
	9.00321	0.298964151243
